"NUTS_code","NUTS_year","edge","field","low","rich","edge_mha","agriculture","fallow_per"
"D14","D14_2007",20,0,12,4,142.016488765854,168.24434789089,8.57736565036326
"D14","D14_2007",17,0,8,5,142.016488765854,168.24434789089,4.30340586859585
"D21","D21_2007",38,0,15,5,42.9807438212105,156.53012170151,4.11116911261862
"D15","D15_2007",52,0,56,6,44.6233162648726,153.673665111138,5.42708772333683
"D15","D15_2007",36,0,67,6,44.6233162648726,153.673665111138,5.24723820944756
"D21","D21_2007",13,0,35,7,142.434989449213,181.432691765837,4.11116911261862
"D16","D16_2007",0,0,18,3,35.137150942851,54.46195200291,5.1510971237432
"D16","D16_2007",29,1,38,8,91.4811171624019,178.030096522071,10.6469512844923
"D16","D16_2007",66,1,36,8,91.4811171624019,178.030096522071,6.08851081036199
"D16","D16_2007",34,0,34,7,91.4811171624019,178.030096522071,5.1510971237432
"D96","D96_2007",95,9,112,9,59.0033238822452,264.610335228085,3.18282689896602
"D96","D96_2007",83,7,116,8,59.0033238822452,264.610335228085,2.1341394192041
"D71","D71_2007",19,12,124,11,64.6773333345987,192.79577254041,2.61933040192875
"D71","D71_2007",33,7,89,11,64.6773333345987,192.79577254041,2.06683744314327
"D92","D92_2007",7,36,0,4,4.07625918510102,303.828939382011,3.42229979163278
"D92","D92_2007",0,26,5,2,4.07625918510102,303.828939382011,1.85974323400036
"D92","D92_2007",41,48,0,5,4.07625918510102,303.828939382011,1.21461030096626
"D96","D96_2007",10,1,21,6,38.2053383487341,162.769412381952,2.1341394192041
"D92","D92_2007",23,14,49,8,41.7267324119462,205.314252993312,3.42229979163278
"D92","D92_2007",32,15,84,11,41.7267324119462,205.314252993312,1.85974323400036
"D92","D92_2007",24,7,76,11,41.7267324119462,205.314252993312,1.21461030096626
"D92","D92_2007",11,28,50,9,18.5377278278705,249.168930191884,3.42229979163278
"D92","D92_2007",17,26,53,11,18.5377278278705,249.168930191884,1.85974323400036
"D92","D92_2007",13,15,43,9,18.5377278278705,249.168930191884,1.21461030096626
"D88","D88_2007",34,61,62,11,19.3613946673264,270.281198277887,2.05073461365019
"D88","D88_2007",45,27,92,9,19.3613946673264,270.281198277887,1.01162625517325
"D88","D88_2007",15,7,57,7,19.3613946673264,270.281198277887,0.576628905675868
"D88","D88_2007",31,23,60,11,21.1416635756949,276.114328245536,2.05073461365019
"D88","D88_2007",34,15,40,8,21.1416635756949,276.114328245536,1.01162625517325
"D88","D88_2007",24,25,54,10,21.1416635756949,276.114328245536,0.576628905675868
"D88","D88_2007",45,6,43,9,70.3923924023398,126.603478541976,2.05073461365019
"D88","D88_2007",34,5,42,10,70.3923924023398,126.603478541976,1.01162625517325
"D88","D88_2007",23,2,20,7,70.3923924023398,126.603478541976,0.576628905675868
"D88","D88_2007",9,32,101,9,0,271.554696297181,1.01162625517325
"D88","D88_2007",4,29,69,9,0,271.554696297181,0.576628905675868
"D88","D88_2007",6,8,9,4,12.422021962476,128.303480955806,2.05073461365019
"D88","D88_2007",9,11,20,5,12.422021962476,128.303480955806,1.01162625517325
"D88","D88_2007",17,10,13,5,12.422021962476,128.303480955806,0.576628905675868
"D88","D88_2007",13,37,105,11,24.7840450529271,270.447445980674,1.01162625517325
"D88","D88_2007",15,16,62,10,24.7840450529271,270.447445980674,0.576628905675868
"D89","D89_2007",66,15,98,13,16.8461665789111,154.940468857825,8.42739746544104
"D89","D89_2007",91,19,153,14,16.8461665789111,154.940468857825,2.61186669082716
"D90","D90_2007",4,8,52,9,12.5418491905995,201.054495982093,1.46257127776722
"D86","D86_2007",6,6,21,5,17.4673298650719,37.2980656482378,5.37245285260673
"D86","D86_2007",14,3,48,7,17.4673298650719,37.2980656482378,2.9482277865454
"D88","D88_2007",11,3,5,3,48.2475984294627,184.472194770301,1.01162625517325
"D87","D87_2007",9,1,26,7,28.8662306611277,94.2134243989718,6.04386037195586
"D87","D87_2007",6,4,69,8,28.8662306611277,94.2134243989718,0.684751097939643
"D88","D88_2007",23,6,97,9,74.2563731140713,163.169455957768,2.05073461365019
"D88","D88_2007",46,4,80,9,74.2563731140713,163.169455957768,1.01162625517325
"D88","D88_2007",13,2,77,9,74.2563731140713,163.169455957768,0.576628905675868
"D93","D93_2007",6,0,21,5,34.4789889700554,81.5358819806903,4.76824158956555
"D93","D93_2007",4,1,42,5,34.4789889700554,81.5358819806903,1.74583477594158
"D71","D71_2007",13,3,60,7,64.3474855714309,170.592630313498,5.50603279358636
"D71","D71_2007",21,3,76,9,64.3474855714309,170.592630313498,2.61933040192875
"D71","D71_2007",9,0,71,8,64.3474855714309,170.592630313498,2.06683744314327
"D97","D97_2007",0,0,0,0,120.724871974089,160.276936613562,3.73973352290232
"D91","D91_2007",38,1,18,5,69.1821098590675,101.050215044881,4.13794275911529
"D71","D71_2007",0,0,12,2,30.7786314595504,46.3626684923451,5.50603279358636
"D71","D71_2007",0,0,48,4,30.7786314595504,46.3626684923451,2.61933040192875
"D71","D71_2007",15,0,4,2,93.6861845516475,133.156710219155,2.06683744314327
"D91","D91_2007",6,0,116,6,66.3781018790933,97.6942224727018,4.13794275911529
"D91","D91_2007",15,6,84,11,27.1587488300951,73.3884910351806,6.90035012647201
"D91","D91_2007",6,0,47,6,27.1587488300951,73.3884910351806,4.13794275911529
"D97","D97_2007",2,1,9,4,83.5882877896029,111.131751434209,4.28302472019447
"D97","D97_2007",0,0,23,3,83.5882877896029,111.131751434209,3.73973352290232
"D76","D76_2007",4,15,15,7,43.2363927949325,159.603958220211,1.03593610548752
"D76","D76_2007",26,47,34,7,84.0851081854991,208.701802466248,4.21388056040843
"D76","D76_2007",26,4,59,8,84.0851081854991,208.701802466248,1.08502780710622
"D76","D76_2007",19,7,47,10,103.975950600836,181.741379218766,1.03593610548752
"D72","D72_2007",16,9,43,8,63.603797279442,216.792008891028,0.610139903213891
"D72","D72_2007",13,2,47,8,63.603797279442,216.792008891028,0.456024213994253
"D72","D72_2007",31,3,0,3,66.0690904998898,260.901756634783,1.33250716487692
"D72","D72_2007",2,4,13,4,66.0690904998898,260.901756634783,0.610139903213891
"D72","D72_2007",2,3,22,5,66.0690904998898,260.901756634783,0.456024213994253
"D88","D88_2007",15,5,25,4,28.1377066392069,253.505640093079,2.05073461365019
"D112","D112_2007",2,20,5,7,0,311.340747516911,0.699086559109388
"D112","D112_2007",9,28,18,9,0,311.340747516911,0.475096902178773
"D112","D112_2007",6,6,3,4,38.6915855644255,223.357455475271,0.699086559109388
"D112","D112_2007",17,10,23,8,38.6915855644255,223.357455475271,0.475096902178773
"D112","D112_2007",2,0,4,2,25.8777231038169,218.456383691054,0.699086559109388
"D93","D93_2007",6,3,117,9,35.890978754356,64.2801343302502,2.70291599107218
"D93","D93_2007",6,0,86,8,35.890978754356,64.2801343302502,1.74583477594158
"D93","D93_2007",32,3,83,9,50.8709878749987,216.936033284875,2.70291599107218
"D94","D94_2007",2,1,9,4,48.3577389825096,131.160806515476,0.90558629975015
"D47","D47_2007",4,0,0,1,0,61.6764821325112,2.90026380099053
"D47","D47_2007",4,2,3,3,0,61.6764821325112,2.7275110459192
"D94","D94_2007",21,0,52,7,86.7740539307895,145.528295172133,3.59956196975847
"D94","D94_2007",21,0,73,10,86.7740539307895,145.528295172133,2.40440124930294
"D94","D94_2007",13,0,43,8,86.7740539307895,145.528295172133,0.90558629975015
"D112","D112_2007",12,2,76,8,23.9140356988727,144.58175048077,0.475096902178773
"D75","D75_2007",23,12,55,7,42.3792013613248,199.515626294804,4.1058861235512
"D112","D112_2007",0,0,4,1,14.5760686056791,52.3618610672168,0.475096902178773
"D73","D73_2007",9,5,34,8,68.1492480320589,221.339276826723,2.0216650712135
"D75","D75_2007",0,1,5,2,24.446166102289,50.0226761387014,4.1058861235512
"D75","D75_2007",2,1,2,3,24.446166102289,50.0226761387014,3.10296051181273
"D47","D47_2007",9,9,19,6,15.8138800385839,192.294165387045,2.90026380099053
"D47","D47_2007",4,5,8,4,15.8138800385839,192.294165387045,2.7275110459192
"D47","D47_2007",4,0,6,2,18.2945247922873,33.5746708138823,6.79156872836521
"D47","D47_2007",0,0,9,2,18.2945247922873,33.5746708138823,2.90026380099053
"D47","D47_2007",0,0,0,0,18.2945247922873,33.5746708138823,2.7275110459192
"D47","D47_2007",26,8,40,6,23.747463145608,210.018540326236,6.79156872836521
"D65","D65_2007",9,18,74,9,22.4611274087996,237.796280839438,5.32186412664619
"D65","D65_2007",6,6,69,8,22.4611274087996,237.796280839438,3.18532363622451
"D97","D97_2007",30,4,32,5,64.9791739932379,176.780739304452,4.28302472019447
"D97","D97_2007",23,3,61,8,64.9791739932379,176.780739304452,3.73973352290232
"D76","D76_2007",25,3,74,8,20.2642485439894,128.843180850214,1.08502780710622
"D76","D76_2007",9,9,104,8,20.2642485439894,128.843180850214,1.03593610548752
"D75","D75_2007",15,5,24,5,18.8984124703346,112.196324665088,4.1058861235512
"D75","D75_2007",4,7,18,5,18.8984124703346,112.196324665088,3.10296051181273
"D75","D75_2007",0,0,0,0,39.1949487015073,34.1116454939037,6.04988567319674
"D75","D75_2007",53,3,61,10,36.7254237411478,255.010730056063,6.04988567319674
"D75","D75_2007",45,15,80,11,36.7254237411478,255.010730056063,4.1058861235512
"D75","D75_2007",28,5,50,8,36.7254237411478,255.010730056063,3.10296051181273
"D69","D69_2007",36,21,51,10,48.3388526725414,282.391919224337,3.77477534901425
"D69","D69_2007",39,8,38,10,48.3388526725414,282.391919224337,2.85259364937585
"D72","D72_2007",38,8,124,11,23.6511430439266,150.959557593308,1.33250716487692
"D72","D72_2007",2,5,75,9,23.6511430439266,150.959557593308,0.610139903213891
"D72","D72_2007",2,0,88,7,23.6511430439266,150.959557593308,0.456024213994253
"D101","D101_2007",0,0,7,2,38.6132084959258,148.468476391327,6.23224520345736
"D101","D101_2007",17,7,38,7,38.6132084959258,148.468476391327,5.30861715818898
"D68","D68_2007",0,0,0,0,46.5703043285427,57.7519684263078,0.153437506999056
"D69","D69_2007",0,4,29,3,56.5824144793666,90.8630077921048,3.77477534901425
"D68","D68_2007",4,0,34,6,77.6635967233242,116.620632238017,0.343279439753635
"D68","D68_2007",13,0,42,6,77.6635967233242,116.620632238017,0.151993769008973
"D68","D68_2007",18,0,39,6,77.6635967233242,116.620632238017,0.153437506999056
"D68","D68_2007",6,0,97,7,52.981437020258,169.50069666559,0.343279439753635
"D68","D68_2007",6,0,102,7,52.981437020258,169.50069666559,0.151993769008973
"D68","D68_2007",2,0,269,7,52.981437020258,169.50069666559,0.153437506999056
"D63","D63_2007",49,1,45,9,77.8684899175984,214.745448966536,5.28897548836136
"D64","D64_2007",6,0,0,1,35.8223747360389,145.832531406548,0.115083731251062
"D106","D106_2007",61,31,68,13,47.4959146915099,176.240958004461,0.739790361856473
"D106","D106_2007",48,44,128,14,47.4959146915099,176.240958004461,0.767569638967195
"D105","D105_2007",13,7,59,7,55.3935991769156,203.682250333972,2.27947987512696
"D105","D105_2007",17,7,97,9,55.3935991769156,203.682250333972,0.659004439474771
"D107","D107_2007",11,1,71,5,16.5233285057095,81.643378339107,1.12898279880373
"D107","D107_2007",24,1,85,9,16.5233285057095,81.643378339107,0.779891531782717
"D56","D56_2007",24,5,46,9,26.614452945001,246.110004833446,1.82131309114963
"D56","D56_2007",23,22,10,6,17.5322945948111,290.127226012914,1.8656078405201
"D104","D104_2007",2,0,6,3,29.2623549876584,84.1006514525179,0.861850724825281
"D104","D104_2007",6,0,0,1,29.2623549876584,84.1006514525179,0.737847798312699
"D39","D39_2007",0,0,31,5,31.2911371237102,67.961554038991,2.4748914863709
"D97","D97_2007",28,73,18,9,20.3381677215317,285.940532933847,4.28302472019447
"D97","D97_2007",28,61,4,8,20.3381677215317,285.940532933847,3.73973352290232
"D65","D65_2007",33,2,56,10,45.873923896022,203.46062956748,3.18532363622451
"D65","D65_2007",95,0,23,8,59.4686607044261,160.210312245918,7.40356568512966
"D56","D56_2007",38,98,0,6,30.5329632668263,271.371647834143,4.24516063502605
"D56","D56_2007",45,66,0,6,30.5329632668263,271.371647834143,1.8656078405201
"D57","D57_2007",66,40,101,13,34.0155394740717,161.630418980401,8.19070253316114
"D57","D57_2007",29,16,123,14,34.0155394740717,161.630418980401,7.53379523994967
"D57","D57_2007",44,5,131,11,34.0155394740717,161.630418980401,4.52501861221794
"D57","D57_2007",33,5,98,10,50.8687381808497,140.014931041888,8.19070253316114
"D57","D57_2007",33,3,88,10,50.8687381808497,140.014931041888,7.53379523994967
"D57","D57_2007",33,0,140,10,50.8687381808497,140.014931041888,4.52501861221794
"D99","D99_2007",26,31,19,6,53.5211029241618,231.077289586985,3.53250502218498
"D49","D49_2007",37,9,84,9,54.6093920242143,206.543570890639,3.87995066750086
"D57","D57_2007",9,2,29,10,26.5940043699416,108.024168599711,7.53379523994967
"D49","D49_2007",11,4,24,7,56.2296015574261,197.847428690818,2.5800916293309
"D49","D49_2007",58,23,127,10,65.9666971786529,205.273790783037,3.87995066750086
"D49","D49_2007",16,7,44,10,65.9666971786529,205.273790783037,2.5800916293309
"D49","D49_2007",17,2,25,7,42.951052514285,161.53353727489,6.330678475065
"D49","D49_2007",12,3,23,7,42.951052514285,161.53353727489,3.87995066750086
"D49","D49_2007",10,2,32,6,42.951052514285,161.53353727489,2.5800916293309
"D57","D57_2007",48,4,55,7,55.7293415363768,209.171168422435,7.53379523994967
"D57","D57_2007",24,2,43,7,55.7293415363768,209.171168422435,4.52501861221794
"D69","D69_2007",26,0,110,7,13.7388050088506,217.132555987663,2.85259364937585
"D70","D70_2007",30,17,52,9,35.8152773219271,222.166983051291,3.41077406491042
"D66","D66_2007",34,7,103,11,10.444673229189,220.245005562787,2.08892132347474
"D66","D66_2007",13,3,71,8,10.444673229189,220.245005562787,1.71325694777195
"D99","D99_2007",44,4,105,13,64.8706636906688,194.815457712648,3.57201168804469
"D99","D99_2007",23,10,57,10,64.8706636906688,194.815457712648,3.53250502218498
"D70","D70_2007",69,23,15,10,64.3910982981319,286.45914286499,4.93498017594131
"D70","D70_2007",28,20,5,7,64.3910982981319,286.45914286499,3.41077406491042
"D66","D66_2007",45,22,45,11,45.5794118057599,234.790592925784,4.51976948911
"D66","D66_2007",35,38,13,7,45.5794118057599,234.790592925784,2.08892132347474
"D66","D66_2007",32,37,32,8,45.5794118057599,234.790592925784,1.71325694777195
"D66","D66_2007",19,2,114,9,29.6105980959549,199.284606527379,2.08892132347474
"D66","D66_2007",37,2,106,11,29.6105980959549,199.284606527379,1.71325694777195
"D66","D66_2007",28,3,65,10,35.2383203542076,213.753423407211,4.51976948911
"D66","D66_2007",27,1,40,8,35.2383203542076,213.753423407211,2.08892132347474
"D66","D66_2007",20,7,63,9,35.2383203542076,213.753423407211,1.71325694777195
"D62","D62_2007",0,0,18,2,27.1020474901494,46.9225861590686,2.24643216977237
"D62","D62_2007",0,0,35,3,27.1020474901494,46.9225861590686,2.09987931586468
"D66","D66_2007",4,0,1,2,24.5132342726047,50.4333071669843,1.71325694777195
"D66","D66_2007",11,0,10,4,48.2462001639392,200.907631640482,4.51976948911
"D70","D70_2007",24,48,35,10,37.5222355206411,285.855004718797,4.93498017594131
"D70","D70_2007",10,50,19,8,37.5222355206411,285.855004718797,3.41077406491042
"D70","D70_2007",26,25,14,8,37.5222355206411,285.855004718797,2.63003945325485
"D97","D97_2007",32,0,85,7,59.4329764482733,129.667060564075,4.28302472019447
"D97","D97_2007",17,0,95,8,59.4329764482733,129.667060564075,3.73973352290232
"D70","D70_2007",12,1,25,6,39.6665238579936,225.430293229797,3.41077406491042
"D70","D70_2007",32,5,26,7,27.0753317343732,209.366979744321,4.93498017594131
"D70","D70_2007",13,4,0,2,27.0753317343732,209.366979744321,3.41077406491042
"D70","D70_2007",14,1,0,3,27.0753317343732,209.366979744321,2.63003945325485
"D70","D70_2007",20,0,10,4,45.3303174990232,197.667700986175,3.41077406491042
"D67","D67_2007",53,1,23,6,51.5365251230739,138.782299688634,3.31582734422718
"D97","D97_2007",0,0,0,0,29.1362323032139,47.8019203441352,4.28302472019447
"D108","D108_2007",17,19,20,6,21.8251713079836,189.899496872032,1.53497683657551
"D108","D108_2007",15,8,15,6,21.8251713079836,189.899496872032,1.19603062502892
"D108","D108_2007",17,5,5,4,21.8251713079836,189.899496872032,0.656140809629765
"D108","D108_2007",15,1,78,7,45.7586232734688,235.669124648606,1.53497683657551
"D108","D108_2007",17,1,109,10,45.7586232734688,235.669124648606,1.19603062502892
"D108","D108_2007",28,0,109,8,45.7586232734688,235.669124648606,0.656140809629765
"D99","D99_2007",0,0,11,2,23.1713075856169,44.6751169740819,3.57201168804469
"D111","D111_2007",12,5,12,6,19.7137133379548,294.470400710403,0.304765515619733
"D111","D111_2007",23,7,42,6,55.3043632078494,288.726851120908,0.296619520541259
"D111","D111_2007",38,5,58,8,55.3043632078494,288.726851120908,0.304765515619733
"D111","D111_2007",32,8,66,10,55.3043632078494,288.726851120908,0.178846833444952
"D111","D111_2007",32,5,35,6,48.8077267696529,247.077798997196,0.304765515619733
"D111","D111_2007",2,0,79,6,16.5336334314204,111.569708047741,0.296619520541259
"D111","D111_2007",0,0,113,6,16.5336334314204,111.569708047741,0.304765515619733
"D111","D111_2007",2,0,179,7,16.5336334314204,111.569708047741,0.178846833444952
"D111","D111_2007",6,4,46,7,28.4605152934537,236.092268731435,0.178846833444952
"D105","D105_2007",30,21,26,8,14.5821314394514,148.97298582724,2.27947987512696
"D105","D105_2007",34,5,30,5,14.5821314394514,148.97298582724,0.683802986980519
"D105","D105_2007",23,6,8,5,14.5821314394514,148.97298582724,0.659004439474771
"D105","D105_2007",0,0,17,1,15.3223088251071,111.108638656187,2.27947987512696
"D105","D105_2007",0,0,40,3,15.3223088251071,111.108638656187,0.683802986980519
"D105","D105_2007",0,0,33,2,15.3223088251071,111.108638656187,0.659004439474771
"D50","D50_2007",13,20,13,5,29.9086187466903,273.163735907662,1.96584283019324
"D50","D50_2007",15,10,30,9,29.9086187466903,273.163735907662,1.43971382077041
"D50","D50_2007",2,0,68,3,10.326847278453,257.688953863892,1.96584283019324
"D50","D50_2007",13,9,23,5,10.326847278453,257.688953863892,1.43971382077041
"D52","D52_2007",19,49,4,8,28.7380637318046,94.4613777285261,2.11859924767363
"D52","D52_2007",25,26,8,8,28.7380637318046,94.4613777285261,0.902276325258807
"D59","D59_2007",9,0,6,3,27.1809874836754,100.674897754592,1.17202463824045
"D59","D59_2007",4,0,7,2,27.1809874836754,100.674897754592,0.831275394846907
"D59","D59_2007",30,0,30,9,65.3540718245748,222.622220036038,3.71148043201375
"D59","D59_2007",66,0,36,8,65.3540718245748,222.622220036038,1.17202463824045
"D52","D52_2007",2,0,48,5,52.6762786214682,124.559389091664,2.11859924767363
"D52","D52_2007",0,0,77,5,52.6762786214682,124.559389091664,0.902276325258807
"D110","D110_2007",11,0,100,7,28.1765489258096,142.031435998142,0.12472317395304
"D110","D110_2007",13,1,84,7,28.1765489258096,142.031435998142,0.0752420784940834
"D110","D110_2007",6,0,140,7,28.1765489258096,142.031435998142,0.0280212384072229
"D102","D102_2007",38,17,29,8,28.6107963380438,166.247433818382,6.89663943011334
"D102","D102_2007",31,24,36,8,28.6107963380438,166.247433818382,3.75461259953885
"D102","D102_2007",70,18,55,7,28.6107963380438,166.247433818382,3.63559710016742
"D111","D111_2007",11,10,25,6,50.1497866679436,229.203997650398,0.296619520541259
"D111","D111_2007",15,15,19,6,50.1497866679436,229.203997650398,0.304765515619733
"D111","D111_2007",21,6,101,6,50.1497866679436,229.203997650398,0.178846833444952
"D45","D45_2007",20,2,16,8,35.7474411657143,193.01599175147,3.92802374650064
"D49","D49_2007",11,13,55,7,15.4533158629714,159.084017887355,6.330678475065
"D49","D49_2007",21,4,80,8,15.4533158629714,159.084017887355,3.87995066750086
"D49","D49_2007",0,3,104,5,15.4533158629714,159.084017887355,2.5800916293309
"D49","D49_2007",15,20,63,8,37.3689309534408,191.892897728583,3.87995066750086
"D49","D49_2007",14,18,122,11,37.3689309534408,191.892897728583,2.5800916293309
"D46","D46_2007",0,19,23,6,24.2810093049846,182.751193670853,2.1734130094968
"D55","D55_2007",34,0,7,4,63.9905929606239,124.926477904445,6.35822693239281
"D55","D55_2007",18,0,69,10,63.9905929606239,124.926477904445,4.0540536461246
"D55","D55_2007",18,0,55,8,63.9905929606239,124.926477904445,1.7892061253436
"D40","D40_2007",71,12,41,10,68.3162278827701,33.3051799988876,4.80279043619722
"D40","D40_2007",20,0,50,7,15.6305056387175,39.6058998102731,4.80279043619722
"D102","D102_2007",6,5,45,8,46.4622623171395,178.860824886146,3.75461259953885
"D102","D102_2007",31,27,25,8,46.4622623171395,178.860824886146,3.63559710016742
"D55","D55_2007",6,0,41,4,37.2662395705522,109.900534738673,1.7892061253436
"D66","D66_2007",56,11,11,6,39.9121673144885,256.004556344313,2.08892132347474
"D66","D66_2007",21,3,39,5,39.9121673144885,256.004556344313,1.71325694777195
"D66","D66_2007",33,4,48,6,79.549125486771,259.740000865386,2.08892132347474
"D66","D66_2007",13,3,59,7,79.549125486771,259.740000865386,1.71325694777195
"D48","D48_2007",9,0,3,2,25.1422854782407,71.4288866318722,2.62409335634494
"D48","D48_2007",9,5,16,6,25.1422854782407,71.4288866318722,1.48538921976324
"D54","D54_2007",11,3,42,5,39.6888274595978,159.720539283521,1.31083357592557
"D54","D54_2007",2,2,35,5,39.6888274595978,159.720539283521,0.541214643318118
"D42","D42_2007",2,15,23,6,21.4343213268944,281.09618867911,1.05783503797595
"D54","D54_2007",34,12,62,7,22.1470750739476,257.623220305067,1.31083357592557
"D54","D54_2007",41,1,100,7,22.1470750739476,257.623220305067,0.541214643318118
"D109","D109_2007",0,0,18,3,71.4540918773392,116.785370679653,0.143326188399789
"D109","D109_2007",0,0,26,3,71.4540918773392,116.785370679653,0.107655902328438
"D109","D109_2007",0,0,6,1,60.3745214055156,129.931234077443,0.143326188399789
"D109","D109_2007",0,0,27,2,60.3745214055156,129.931234077443,0.107655902328438
"D95","D95_2007",9,7,17,5,23.1755114989837,138.962122174778,7.5035451407947
"D95","D95_2007",2,6,47,7,23.1755114989837,138.962122174778,3.0672080435113
"D110","D110_2007",4,0,13,4,46.4163229865,258.448004631609,0.12472317395304
"D110","D110_2007",2,1,36,7,46.4163229865,258.448004631609,0.0752420784940834
"D110","D110_2007",9,0,25,5,46.4163229865,258.448004631609,0.0280212384072229
"D110","D110_2007",0,0,17,3,47.5660635558697,240.250040587937,0.0280212384072229
"D111","D111_2007",0,0,23,2,57.9802333647392,150.555071500192,0.296619520541259
"D111","D111_2007",0,0,38,4,57.9802333647392,150.555071500192,0.178846833444952
"D111","D111_2007",0,0,23,4,58.298846853208,166.717015867262,0.304765515619733
"D111","D111_2007",0,0,36,4,58.298846853208,166.717015867262,0.178846833444952
"D110","D110_2007",0,0,54,4,68.4227513335357,189.961228473446,0.12472317395304
"D110","D110_2007",0,0,66,5,68.4227513335357,189.961228473446,0.0752420784940834
"D113","D113_2007",0,0,3,1,64.4232856387484,103.975309294512,0.061034604501186
"D113","D113_2007",0,0,3,1,64.4232856387484,103.975309294512,0.0245703399955801
"D113","D113_2007",0,0,77,4,52.7006097470599,230.259686497145,0.0245703399955801
"D110","D110_2007",0,0,5,1,74.533221686208,230.001185386142,0.12472317395304
"D110","D110_2007",4,0,11,3,74.533221686208,230.001185386142,0.0752420784940834
"D61","D61_2007",17,0,11,4,75.8110152665436,153.558279743662,0.0669897035682335
"D61","D61_2007",0,0,0,0,75.8110152665436,153.558279743662,0.055002278384379
"D52","D52_2007",23,1,57,7,56.6381464018748,220.749589855845,0.902276325258807
"D61","D61_2007",48,51,59,13,45.5126911802274,245.968830959889,0.389462023711743
"D61","D61_2007",76,73,72,13,45.5126911802274,245.968830959889,0.0669897035682335
"D61","D61_2007",52,54,59,11,45.5126911802274,245.968830959889,0.055002278384379
"D59","D59_2007",4,0,25,5,51.5925247140535,114.511661533646,1.17202463824045
"D59","D59_2007",2,0,16,3,51.5925247140535,114.511661533646,0.831275394846907
"D102","D102_2007",46,7,41,8,34.5840538895917,232.090964397228,6.89663943011334
"D102","D102_2007",39,4,46,9,34.5840538895917,232.090964397228,3.75461259953885
"D102","D102_2007",31,6,42,7,34.5840538895917,232.090964397228,3.63559710016742
"D61","D61_2007",0,0,16,1,38.4174057142742,267.242328922862,0.0669897035682335
"D61","D61_2007",0,0,104,5,49.1875763381608,206.985819441848,0.055002278384379
"D51","D51_2007",2,1,17,5,87.8601292246822,177.516926773949,0.508123369293829
"D51","D51_2007",9,0,43,6,72.8386174769379,131.455179355582,0.508123369293829
"D51","D51_2007",5,0,17,4,42.3954794841121,89.2088359542729,0.508123369293829
"D51","D51_2007",14,0,14,4,42.3954794841121,89.2088359542729,0.252335593087834
"D51","D51_2007",29,24,36,9,0,92.3458398888043,0.508123369293829
"D110","D110_2007",0,0,74,3,49.0164442930799,285.464360298117,0.12472317395304
"D110","D110_2007",0,0,66,3,49.0164442930799,285.464360298117,0.0752420784940834
"D110","D110_2007",0,0,50,5,49.0164442930799,285.464360298117,0.0280212384072229
"D55","D55_2007",4,1,10,5,16.2531272326691,105.697637406042,6.35822693239281
"D55","D55_2007",4,2,25,7,16.2531272326691,105.697637406042,4.0540536461246
"D55","D55_2007",2,0,20,6,16.2531272326691,105.697637406042,1.7892061253436
"D55","D55_2007",4,1,23,6,28.5973012446964,141.021498173085,6.35822693239281
"D55","D55_2007",2,2,18,5,28.5973012446964,141.021498173085,4.0540536461246
"D55","D55_2007",0,1,40,5,28.5973012446964,141.021498173085,1.7892061253436
"D44","D44_2007",9,0,3,2,62.9413262977099,138.174531373246,0.05165798563805
"D44","D44_2007",0,0,9,3,17.7388207945931,39.2149521148426,0.197299068698145
"D44","D44_2007",4,0,25,5,17.7388207945931,39.2149521148426,0.05165798563805
"D80","D80_2007",9,16,39,7,63.9476568030554,191.935478475789,2.85359326216701
"D80","D80_2007",11,19,28,7,63.9476568030554,191.935478475789,2.99768001647224
"D53","D53_2007",0,0,8,2,68.6089600979121,151.074715903707,0.241764104083156
"D53","D53_2007",0,0,19,3,68.6089600979121,151.074715903707,0.568338242324386
"D53","D53_2007",0,0,13,3,68.6089600979121,151.074715903707,0.115873994013827
"D61","D61_2007",0,0,14,2,16.4921512128071,43.8600819034802,0.055002278384379
"D53","D53_2007",0,0,21,3,67.2250945369876,223.81976604117,0.241764104083156
"D53","D53_2007",0,0,15,2,67.2250945369876,223.81976604117,0.568338242324386
"D53","D53_2007",0,0,10,2,67.2250945369876,223.81976604117,0.115873994013827
"D83","D83_2007",30,0,22,6,66.7284184935057,148.045496329084,3.8992470545946
"D58","D58_2007",4,1,61,6,21.5482275197542,148.483515135164,0.162988643979994
"D60","D60_2007",6,0,15,3,66.0275380231398,230.650546779105,0.654387980373976
"D60","D60_2007",20,4,1,4,66.0275380231398,230.650546779105,0.274350371734782
"D58","D58_2007",11,0,11,3,32.8991274606576,134.303326060299,0.162988643979994
"D58","D58_2007",11,0,14,3,30.7855711496063,155.646072657024,0.241654780945405
"D41","D41_2007",0,0,78,2,19.8052444060573,58.4458373942846,0.129754043477716
"D60","D60_2007",7,0,17,5,47.3913471989041,83.8694237684203,0.274350371734782
"D58","D58_2007",2,0,16,3,30.1815798514806,59.9348729602288,0.162988643979994
"D85","D85_2007",4,4,14,5,24.5282080326865,88.7319264293424,6.56733085267923
"D85","D85_2007",4,5,8,4,24.5282080326865,88.7319264293424,3.81031021919057
"D98","D98_2007",9,1,23,5,94.6607343193889,130.646561329792,3.58704832324061
"D80","D80_2007",53,30,118,11,47.6675106271481,221.845790225978,2.85359326216701
"D113","D113_2007",0,0,24,4,80.1793390271182,131.824870829868,0.0245703399955801
